CL_NM,TRRSRT_NM,ADDR,TEL_NO,ENTRN_FLAG_NM,ENTRN_NMPR_CO,ENTRN_DE
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,55,20230325
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,44,20230326
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,29,20230327
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,25,20230328
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,35,20230329
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,53,20230330
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,67,20230331
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,17,20230301
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,30,20230302
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,18,20230303
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료장애인,39,20230304
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,33,20230305
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,44,20230306
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,29,20230307
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,30,20230308
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,28,20230309
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,41,20230310
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,39,20230311
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,30,20230312
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,26,20230313
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료유아,53,20230314
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,49,20230315
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,90,20230316
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,20,20230317
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,48,20230318
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,52,20230319
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,39,20230320
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,67,20230321
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,85,20230322
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,119,20230323
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,19,20230324
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,41,20230325
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료유아,71,20230326
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,48,20230327
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,51,20230328
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,82,20230329
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,44,20230330
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,44,20230331
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,180,20230301
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,266,20230302
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,357,20230303
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,325,20230304
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,139,20230305
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,430,20230306
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,230,20230307
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,77,20230308
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,155,20230309
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,95,20230310
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,111,20230311
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,249,20230313
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,95,20230314
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,220,20230315
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,250,20230316
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료장애인,291,20230318
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,462,20230319
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,375,20230320
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,55,20230324
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,182,20230326
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,437,20230327
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,451,20230328
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료경로,508,20230329
자연,용머리해안,제주 서귀포시 안덕면 사계리 112-3,647606321,무료유아,25,20230330
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,120,20230301
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,156,20230302
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료장애인,229,20230303
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,197,20230304
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,163,20230305
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,232,20230306
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,181,20230307
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료장애인,279,20230308
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,197,20230309
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,184,20230310
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,213,20230311
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료장애인,214,20230312
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료장애인,281,20230313
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,201,20230314
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,364,20230315
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료장애인,249,20230316
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료장애인,115,20230317
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,302,20230318
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,308,20230319
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,237,20230320
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,248,20230321
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료장애인,302,20230322
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,255,20230323
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,203,20230324
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,305,20230325
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,257,20230326
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,314,20230327
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,307,20230328
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,368,20230329
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,301,20230330
자연,정방폭포,제주 서귀포시 칠십리로214번길 37,647331530,무료경로,404,20230331
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,141,20230301
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,107,20230302
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,166,20230303
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료장애인,240,20230304
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,152,20230305
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료장애인,151,20230306
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,298,20230307
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,263,20230308
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,162,20230309
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료유아,180,20230310
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,117,20230311
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,154,20230312
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료장애인,279,20230313
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,444,20230314
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,428,20230315
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,499,20230316
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료장애인,184,20230317
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,273,20230318
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,197,20230319
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,283,20230320
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,711,20230321
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,374,20230322
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,467,20230323
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,362,20230324
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,300,20230325
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료장애인,233,20230326
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료장애인,270,20230327
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,546,20230328
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,345,20230329
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,560,20230330
자연,천제연폭포,제주 서귀포시 천제연로 132 천제연폭포관리소,647606331,무료경로,297,20230331
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,220,20230301
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료유아,314,20230302
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,332,20230303
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,326,20230304
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,256,20230305
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,274,20230306
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,299,20230307
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,416,20230308
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,344,20230309
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,373,20230310
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,403,20230311
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,259,20230312
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,575,20230313
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,446,20230314
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,490,20230315
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,423,20230316
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료장애인,179,20230317
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료유아,540,20230318
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,482,20230319
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,534,20230320
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,824,20230321
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,495,20230322
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,651,20230323
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,428,20230324
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,554,20230325
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,504,20230326
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,459,20230327
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,699,20230328
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,576,20230329
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,444,20230330
자연,천지연폭포,제주 서귀포시 천지동 667-7,647331528,무료경로,561,20230331
공연전시,감귤박물관,제주 서귀포시 효돈순환로 441,647673010,무료유아,6,20230422
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,11,20230401
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,24,20230402
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,13,20230403
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료유아,42,20230404
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,19,20230405
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,14,20230406
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,25,20230407
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,11,20230408
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,10,20230409
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,21,20230410
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,8,20230411
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,15,20230412
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,44,20230413
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료장애인,11,20230414
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,26,20230415
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,12,20230416
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료장애인,15,20230417
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,54,20230418
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,28,20230419
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료유아,53,20230420
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료유아,22,20230421
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,33,20230422
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,11,20230423
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,12,20230424
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,29,20230425
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,16,20230427
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,42,20230428
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료경로,15,20230429
공연전시,서복전시관,제주 서귀포시 칠십리로 156-8 서복전시관,647606361,무료장애인,10,20230430
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,58,20230401
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료장애인,64,20230402
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,97,20230404
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,95,20230405
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,46,20230406
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,57,20230407
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,53,20230408
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,48,20230409
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료유아,65,20230411
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,69,20230412
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,60,20230413
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,84,20230414
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,62,20230415
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,61,20230416
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,80,20230418
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,80,20230419
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,46,20230420
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,96,20230421
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료장애인,81,20230422
공연전시,이중섭미술관,제주 서귀포시 이중섭로 27-3,647603567,무료경로,44,20230423
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]65세이상,178,20230401
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]65세이상,173,20230402
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]65세이상,188,20230404
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]65세이상,79,20230405
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]65세이상,155,20230406
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]장애인,177,20230407
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]65세이상,154,20230408
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]65세이상,126,20230409
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]65세이상,240,20230411
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]65세이상,279,20230412
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]65세이상,215,20230413
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]65세이상,68,20230414
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]65세이상,309,20230415
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]65세이상,158,20230416
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]65세이상,170,20230418
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]65세이상,272,20230419
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]장애인,216,20230420
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]65세이상,193,20230421
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]장애인,220,20230422
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]65세이상,290,20230423
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]65세이상,152,20230425
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]65세이상,354,20230427
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]65세이상,286,20230428
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]65세이상,156,20230429
공연전시,제주돌문화공원,제주 제주시 조천읍 남조로 2023 교래자연휴양림,647107733,[도외]장애인,117,20230430
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,30,20230401
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,20,20230402
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,45,20230403
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,9,20230404
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,7,20230405
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,31,20230406
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,32,20230407
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,52,20230408
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,77,20230409
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,31,20230410
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료장애인,24,20230411
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,49,20230412
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,35,20230413
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,5,20230414
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,38,20230415
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료장애인,18,20230416
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,59,20230417
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료장애인,17,20230418
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,40,20230419
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,61,20230420
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,24,20230421
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료장애인,38,20230422
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료유아,60,20230423
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,21,20230424
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,21,20230425
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,36,20230427
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료장애인,36,20230428
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,16,20230429
자연,산방산 암벽식물지대,제주 서귀포시 안덕면 사계리 산16,647942940,무료경로,19,20230430
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,127,20230401
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,52,20230402
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,37,20230403
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료유아,93,20230404
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료유아,47,20230406
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,25,20230407
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,46,20230408
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료유아,30,20230409
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,43,20230410
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,75,20230411
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,116,20230412
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료장애인,71,20230413
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,14,20230414
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,48,20230415
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료장애인,119,20230416
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,66,20230417
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료장애인,86,20230418
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,73,20230419
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,70,20230420
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,58,20230421
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,139,20230422
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,80,20230423
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,33,20230424
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,31,20230425
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,99,20230426
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,84,20230427
자연,서귀포 치유의 숲,제주 서귀포시 산록남로 2271,647603067,무료경로,119,20230428
